file_name,Pitch (Hz),Input delay (ms),Spectral Centroid (Hz),Spectral Bandwidth (Hz),Spectral Roll-off (Hz),RMS Energy,Spectral Flatness,MFCCs_1,MFCCs_2,MFCCs_3,MFCCs_4,MFCCs_5,MFCCs_6,MFCCs_7,MFCCs_8,MFCCs_9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,Spectral Contrast (dB)_1,Spectral Contrast (dB)_2,Spectral Contrast (dB)_3,Spectral Contrast (dB)_4,Spectral Contrast (dB)_5,Spectral Contrast (dB)_6,Spectral Contrast (dB)_7
B2_357.wav,122.18635,0,1359.2941220663467,3625.852548853125,1395.3623670212767,0.15936814,3.8766353e-05,-303.1705,133.41426,15.977515,31.587877,18.111296,20.254047,11.74038,11.063749,6.3529167,6.57645,3.8214154,3.7578497,1.9696045,27.20968898616043,19.593375789935234,20.531561329821024,23.0626813923226,25.334173644184123,23.797444609878518,22.990638189838524
B2_358.wav,122.20017,0,1367.8000852984026,3633.763416385806,1425.6981382978724,0.1593955,5.1750034e-05,-302.6383,133.32053,15.951509,31.523182,18.044725,20.192558,11.654051,11.050162,6.3341026,6.515847,3.724052,3.7352788,1.9390073,27.5739509757077,19.692741526695283,20.44763398491188,23.107817224437547,25.435570010773066,23.6598516053095,22.963538998323745
B2_359.wav,122.197754,0,1364.126727152056,3630.355566954739,1410.7380319148936,0.15936014,5.166287e-05,-302.92938,133.35214,15.967659,31.518173,18.082945,20.21349,11.6960125,11.046726,6.353904,6.5816693,3.822101,3.757752,1.9655281,27.6010812491427,19.72731119208316,20.49318111647373,23.130398696467612,25.352274099977322,23.66318481144318,22.949488782434276
B2_360.wav,122.18901,0,1358.370159340086,3623.662721724977,1391.7885638297873,0.15934269,3.8007365e-05,-303.21222,133.42532,15.994726,31.597746,18.094748,20.25067,11.711962,11.070028,6.3573847,6.586133,3.8205264,3.7737262,1.937859,27.453414503408624,19.679287676023986,20.502072938551017,23.202077790701026,25.448134827174478,23.735082675086712,22.917339403770928
B2_361.wav,122.135086,0,3320.1322138375053,5055.443651515511,7562.749335106383,0.28444394,0.0015516871,-77.76148,117.45279,-2.037661,21.452013,7.5374575,12.714007,3.6827877,4.5812783,-0.030989626,1.4744958,-1.0311337,-0.078165255,-1.8317094,22.38610768389153,16.55977004560615,22.108220920307087,22.12628814891129,24.76504281010216,24.07544860025838,25.211486434250865
B2_362.wav,122.18944,0,3719.7622801902894,5328.245945736308,8792.96875,0.30903658,0.0017856904,-34.9316,112.95752,-7.0057096,18.152935,4.095598,9.948699,0.73399395,1.9944371,-2.6811602,-0.8651922,-3.3471787,-2.1242874,-3.9237692,27.04589136706445,16.0728866051795,22.747922261273956,22.01893391457461,24.78727762699865,24.441607038365692,26.15576064813056
B2_363.wav,122.21922,0,3720.2353433234052,5328.418393053176,8795.12965425532,0.3090621,0.0017999634,-34.949932,112.949524,-7.0344567,18.140015,4.0741963,9.939862,0.71266425,1.9736131,-2.7112246,-0.89258343,-3.3706713,-2.1430469,-3.9438083,27.790585245125012,16.075639354185185,22.66738544163424,22.1253840041901,24.80480307035188,24.36430929852061,26.030252547361243
B2_364.wav,122.20727,0,3724.197676679499,5335.49467177203,8801.363031914894,0.30912212,0.0018035845,-34.9183,112.92327,-7.007627,18.106007,4.0980015,9.90337,0.74293745,1.942752,-2.6798017,-0.9279598,-3.3498497,-2.1837604,-3.9228716,27.41564961222821,16.06346493525916,22.64200635846012,22.01029373157563,25.025321711541313,24.460287364776722,25.995054018588622
B2_365.wav,122.213165,0,3721.2851995474575,5329.395277787864,8798.121675531915,0.30918846,0.001811182,-34.923115,112.94052,-7.0428095,18.127403,4.0614257,9.922022,0.7062327,1.9651569,-2.71858,-0.9092402,-3.3931828,-2.1688924,-3.9672964,27.489502014250647,16.08411405226027,22.73997754280741,21.921527729018248,24.883576319159094,24.366855432669922,25.924334932706593
B2_366.wav,122.19567,0,3727.51791830255,5339.444506352779,8808.92619680851,0.30916908,0.0018304732,-34.877174,112.89183,-6.9986563,18.0792,4.0951657,9.877991,0.7434145,1.9273854,-2.6733634,-0.9406166,-3.3446095,-2.1979525,-3.9202197,27.394976669201682,16.06063633140282,22.62827851567071,22.0001328921587,24.82557309194242,24.307886780680068,25.754510467422165
