file_name,Pitch (Hz),Cutoff freq (MIDI),Cutoff freq (CV),Resonance (MIDI),Resonance (CV),Input delay (ms),Spectral Centroid (Hz),Spectral Bandwidth (Hz),Spectral Roll-off (Hz),RMS Energy,Spectral Flatness,MFCCs_1,MFCCs_2,MFCCs_3,MFCCs_4,MFCCs_5,MFCCs_6,MFCCs_7,MFCCs_8,MFCCs_9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,Spectral Contrast (dB)_1,Spectral Contrast (dB)_2,Spectral Contrast (dB)_3,Spectral Contrast (dB)_4,Spectral Contrast (dB)_5,Spectral Contrast (dB)_6,Spectral Contrast (dB)_7
B3_r031_c079.wav,245.76653,79,6.2205,31,2.4409,44.00000000000004,613.3102815456845,1193.6468291349418,948.8525390625,0.16788787,1.1469114e-05,-399.63882,196.10767,25.946402,-12.197792,16.371521,2.7115383,-17.700434,-8.979894,-5.138241,-12.550572,-11.787862,-10.439887,-13.934148,13.192967680801358,25.76509875968435,30.58261996273758,32.12443187188528,34.55324326765473,25.116293024993166,16.490632386491487
B3_r031_c095.wav,245.86687,95,7.4803,31,2.4409,44.00000000000004,926.0235498458087,1365.0587184656126,1725.5859375,0.17810102,1.2334184e-05,-314.00128,187.20894,-52.66975,10.694607,30.602646,-14.89883,-7.0203533,-9.705535,-10.547252,-6.9145293,-13.55392,-11.287231,-12.7129545,13.076438845048495,25.71708214155562,30.112319696618496,30.59961519788855,35.029344924839585,32.66663696324398,23.961191548463535
B3_r031_c111.wav,245.92932,111,8.7402,31,2.4409,44.00000000000004,1521.6974394518218,2125.2397311938826,2975.830078125,0.18214066,2.4660085e-05,-240.87154,137.36989,-79.9352,54.862797,2.8533757,-1.7215233,-12.802217,-9.466213,-7.4276276,-11.244911,-9.7198715,-13.99929,-11.366126,13.01657645446832,25.682147524603636,30.174720531128838,30.49049452711309,32.87802383910824,32.77076766286085,32.135363260050205
B3_r031_c127.wav,245.99825,127,10.0,31,2.4409,44.00000000000004,2003.3810262050094,2826.626441270312,4176.783376963351,0.18351327,4.624097e-05,-206.38968,101.57635,-68.18228,58.302498,-5.350464,5.7478614,-19.041557,-4.353114,-12.430917,-6.883614,-14.0215025,-10.465957,-14.850075,13.075519056780273,25.738216160832135,30.339823498535768,30.789105757092425,32.67195828833749,32.04759632303747,33.96908277256358
B3_r047_c015.wav,234.13092,15,1.1811,47,3.7008,44.00000000000004,6761.404709942413,7572.557073253223,16386.71875,0.0012758811,0.009600675,-697.8604,39.309185,32.03492,30.600492,24.123268,22.283579,14.736361,13.726425,6.811585,6.041557,0.6146927,2.2001975,-0.68462706,17.37750518978021,21.225225235114895,12.688834304317231,11.493264967324883,13.50311366446471,12.931765587178853,16.456234993021884
B3_r047_c031.wav,244.30888,31,2.4409,47,3.7008,44.00000000000004,1794.5230225599892,4664.9407875030765,595.1891447368421,0.0110385595,8.86923e-05,-661.2058,82.114456,65.665634,52.241657,33.8081,23.51837,10.006075,5.5214868,-2.4882805,-3.3772182,-8.748059,-8.188046,-11.412108,14.493282931062353,25.87334856498136,23.170340665684446,13.03740719685544,13.815126492437352,13.109587852444507,16.34957802112761
B3_r047_c047.wav,245.62279,47,3.7008,47,3.7008,44.00000000000004,488.6031967662789,1794.0652945430877,325.1953125,0.09569823,1.2126355e-05,-563.0335,123.625916,90.46531,55.211536,28.595457,13.32666,5.54715,-0.33302,-6.506437,-11.870572,-15.354236,-16.645555,-17.023209,12.740129318054969,25.735153793403686,30.559203492344864,24.150785449791325,16.15697841516369,12.958476657154643,16.157120006172445
B3_r047_c063.wav,245.87024,63,4.9606,47,3.7008,44.00000000000004,531.0873018592084,1433.693445887994,555.0537109375,0.11285263,1.181632e-05,-500.04495,175.08801,83.07324,18.725243,1.8866202,0.7886837,-8.057555,-16.789156,-15.213428,-10.301986,-10.966176,-13.600086,-12.858354,12.737470825916063,25.728758730754468,32.464580491967936,32.50485053229642,26.743808613354418,14.645291996200191,16.064260783441167
B3_r047_c079.wav,245.87823,79,6.2205,47,3.7008,44.00000000000004,745.0101209196127,1345.7627730562692,1050.1708984375,0.10989213,1.34945285e-05,-417.62534,210.58264,6.8302445,-24.309448,12.801982,-3.1116402,-16.229155,-3.5940533,-5.250956,-11.761027,-9.645382,-11.433255,-13.180763,12.80585539027304,25.693121796233868,30.128116722524723,31.554870369658133,35.18194987996845,25.51547408207958,16.4419478487314
B3_r047_c095.wav,246.02205,95,7.4803,47,3.7008,44.00000000000004,1192.2099438539772,1581.2115199855168,2251.220703125,0.1082229,1.7992326e-05,-332.9795,184.00768,-80.21232,15.472514,34.25176,-10.852441,-7.4825363,-13.810455,-6.451614,-7.098829,-12.884847,-10.460373,-13.471356,12.624210790512747,25.652249144618576,30.286511121253735,30.108580893390542,33.494682617610636,33.54288423471641,24.029135205025963
B3_r047_c111.wav,245.83797,111,8.7402,47,3.7008,44.00000000000004,2029.1244878258995,2534.621116909997,4382.9345703125,0.10755964,4.812138e-05,-262.14752,116.07577,-89.09863,70.68957,-2.538722,-1.4775037,-12.019536,-5.900833,-10.84035,-7.1188126,-11.181287,-11.839765,-12.061046,12.601788406246067,25.722602871867764,30.30944822127388,30.542423694330452,31.773815602572068,31.411468022076406,33.14124738540519
B3_r047_c127.wav,245.94756,127,10.0,47,3.7008,44.00000000000004,2707.8883157764044,3431.0235734629878,6161.1328125,0.107314646,0.00014770003,-230.4843,74.8189,-62.752636,66.145546,-12.54839,10.131077,-18.164848,-5.2215314,-10.000302,-6.8454776,-13.20403,-9.323183,-14.368466,12.99396156333924,25.709075311360873,30.10162688133634,30.63949383655195,32.27042417669467,31.04703759163242,34.85971444572119
B3_r063_c015.wav,236.66855,15,1.1811,63,4.9606,44.00000000000004,6693.763687295366,7527.282107027284,16247.660215736041,0.0012813188,0.009489983,-697.4871,39.55888,32.824432,31.01273,24.31604,22.503128,14.844335,13.7332945,6.955788,7.150531,2.1160445,3.0687795,-0.73996776,17.811894650768508,21.37921782016183,12.717530743126158,11.34912373508804,13.313201786564923,12.98298067099071,16.04559665075736
B3_r063_c031.wav,158.6308,31,2.4409,63,4.9606,44.00000000000004,720.7367838533886,2421.3163988758065,492.1875,0.035789244,6.6895576e-05,-527.46747,193.64305,72.115295,34.30495,25.637682,13.658524,9.487561,11.182578,9.913667,14.074216,4.7752347,-3.3895836,-3.741689,8.238509019596046,10.127067964253955,6.765548283221405,10.876303596015093,11.173796981959798,12.356669698798077,15.665142191691757
B3_r063_c047.wav,245.70784,47,3.7008,63,4.9606,44.00000000000004,426.15151330719874,1535.415203720152,321.8994140625,0.13676822,1.0533011e-05,-535.19196,116.23696,88.84503,57.58206,32.159286,15.826378,6.593797,0.4295535,-5.598152,-11.643704,-16.202507,-18.41058,-18.92173,13.319388026194048,25.76591837953065,29.73689633566192,23.755254815557503,15.417938326457486,13.021557121800436,16.34128022021206
B3_r063_c063.wav,246.04768,63,4.9606,63,4.9606,44.00000000000004,587.9538112222356,1505.7132689670136,760.3759765625,0.09436506,1.2307849e-05,-516.96454,188.84224,81.465706,12.09685,-2.2778788,-4.258387,-15.100743,-20.600626,-15.776474,-10.238736,-11.353433,-11.363865,-9.886125,12.526327150785663,25.695096611065882,32.134451961265654,32.879010607491544,27.066395481217683,14.915168540750381,16.262538634178387
B3_r063_c079.wav,246.03288,79,6.2205,63,4.9606,44.00000000000004,877.6020887385727,1478.84768126541,1272.705078125,0.08090147,1.4464724e-05,-429.67465,217.71324,-10.78159,-33.495316,10.002263,-3.1321678,-8.671518,2.2570083,-6.163447,-12.023276,-12.486173,-12.475178,-11.50023,12.216920526423015,25.711915978439436,30.091508450486213,30.43600565134497,35.57735182228161,25.567727961216473,16.817887693318763
B3_r063_c095.wav,245.9622,95,7.4803,63,4.9606,44.00000000000004,1455.4674846731116,1732.2208934028765,2739.013671875,0.0766009,2.4407147e-05,-346.76553,176.08832,-97.705696,23.929178,40.23956,-8.424716,-14.469472,-13.337016,-1.1459321,-6.5495086,-13.959424,-11.380431,-10.841001,12.371100613182483,25.653673475163014,30.06423967621612,30.278468788947624,31.795693368801853,34.94449987598923,24.06677883562413
B3_r063_c111.wav,245.77663,111,8.7402,63,4.9606,44.00000000000004,2540.1751160772847,2867.451767744482,5610.7177734375,0.07469904,7.886198e-05,-278.69614,97.77561,-88.70879,82.4353,-10.537362,-0.9081831,-6.605906,-8.240486,-11.94093,-2.4394045,-13.694989,-10.6062355,-10.872033,12.27836522440724,25.745625103435515,30.258609449830917,30.51769937034811,31.999203984512686,30.30339783353105,34.85058163709397
B3_r063_c127.wav,246.0136,127,10.0,63,4.9606,44.00000000000004,3427.9274178638357,3960.2472120009124,8112.810863874345,0.07434788,0.00021715966,-248.7842,55.26525,-53.536533,68.74511,-19.54399,18.506603,-21.820019,-4.6657534,-6.80176,-9.557793,-10.581201,-9.223698,-14.6670685,12.317611111185418,25.7245835910667,30.306229186528434,30.558636797418927,32.18686232616202,30.60520971252508,35.27606380126926
B3_r079_c015.wav,235.41054,15,1.1811,79,6.2205,44.00000000000004,6692.482598439798,7579.695268534455,16303.220177664974,0.0013144828,0.009446663,-696.08203,41.030598,33.908356,31.566126,24.951672,23.342535,15.814047,14.085396,7.6668115,7.423402,2.140934,3.7899184,0.38819644,17.6232014414658,21.281753119483422,12.292681494386617,11.490699613197348,12.998442834708323,12.917944102470955,16.503826895734992
B3_r079_c031.wav,168.43068,31,2.4409,79,6.2205,44.00000000000004,762.1514911767578,2523.8965915098424,535.7142857142857,0.041243512,6.959379e-05,-523.517,173.63634,73.594284,39.63785,30.067461,17.065016,10.544729,10.526015,12.707106,12.430071,3.9941795,-3.3690193,-5.3784337,12.59353910736984,11.939135362983853,8.858947877723903,12.058905139467939,11.266337830747192,13.283533902585612,16.96309194785246
B3_r079_c047.wav,246.06451,47,3.7008,79,6.2205,44.00000000000004,425.858143148075,1525.6930697199905,321.2890625,0.1385799,1.1312757e-05,-532.34503,115.70005,88.35795,57.40813,32.18486,15.684998,6.201557,0.087206446,-5.8194904,-11.728658,-16.205526,-18.553331,-19.151125,13.465349658650078,25.68028789947441,29.81982461216172,23.752507803580357,15.660493947988678,12.781733688642603,16.205873437876743
B3_r079_c063.wav,246.06758,63,4.9606,79,6.2205,44.00000000000004,650.0684450578725,1618.5094384796776,785.0341796875,0.07568976,1.4176945e-05,-527.3481,197.95442,76.883446,6.556009,-7.103611,-9.421333,-20.763577,-21.568472,-14.945643,-7.3159065,-8.797055,-6.469099,-6.998549,12.201259018250042,25.708157064058145,30.771493944130864,32.6837187303283,26.729335405692705,14.973939695646948,16.408989647743336
B3_r079_c079.wav,245.93634,79,6.2205,79,6.2205,44.00000000000004,1008.5159218116208,1546.386129646279,1507.8125,0.06624199,1.8308565e-05,-437.20352,218.5005,-24.683083,-39.87167,8.164084,2.8606598,-0.6962931,6.1085734,-9.716502,-15.44524,-15.027504,-10.362592,-7.798761,12.031234487833231,25.678653686036625,29.878951811783764,30.479680480040894,37.165709569575384,25.63454652939952,16.53719698184165
B3_r079_c095.wav,245.80379,95,7.4803,79,6.2205,44.00000000000004,1749.588491799955,1871.069454831347,3144.6533203125,0.061245162,3.3663775e-05,-356.71738,166.91853,-109.32888,33.447186,46.546345,-10.513604,-22.183489,-8.080123,4.3488684,-8.513371,-18.15722,-8.668117,-6.436836,12.14620061292977,25.74088398811684,30.162619721959278,29.931346254628966,33.161528946599795,37.23190404815316,24.08534500891703
B3_r079_c111.wav,246.03424,111,8.7402,79,6.2205,44.00000000000004,3131.501591675146,3165.250599367609,6453.0029296875,0.05779621,0.00013157296,-291.17606,82.68824,-84.70425,90.08484,-19.80541,2.4814308,-1.7436804,-14.998433,-8.331712,0.44129887,-18.460106,-7.2927365,-9.434304,12.059894317891674,25.661648611064397,30.031230645325707,30.126469130475716,32.003715570771085,32.00941422228804,37.465069357634064
B3_r079_c127.wav,246.20271,127,10.0,79,6.2205,44.00000000000004,4272.603142287478,4443.532634989994,9689.8193359375,0.05679005,0.00045683075,-264.89944,41.13753,-43.333363,67.168785,-24.006845,27.167059,-29.171576,0.17558463,-6.099672,-12.723796,-5.238499,-12.7864685,-12.784058,12.153669408703195,25.66335954710209,30.131198348275962,30.2765372721085,31.983838130345926,30.59460064109454,35.99602231600844
B3_r095_c015.wav,233.15659,15,1.1811,95,7.4803,44.00000000000004,6588.679693205657,7509.892695232872,16137.08118556701,0.0014700274,0.009332725,-693.51794,41.90702,35.133026,33.638683,25.886215,24.198011,16.63056,14.86614,8.808534,9.083162,3.6606567,4.0495462,0.15793458,17.28952070971818,21.529900755241197,12.942827173528721,12.044745852990152,13.42791102459775,12.944367434431898,16.201128929935084
B3_r095_c031.wav,137.82503,31,2.4409,95,7.4803,44.00000000000004,589.2890797317325,2408.5725593641823,292.96875,0.045413528,2.0916546e-05,-578.91046,131.54674,83.49636,56.00057,44.250443,33.83902,24.961535,20.793348,16.823645,12.274719,6.1752515,2.5672083,0.6133694,19.9545871777452,19.38228820939462,15.836979125520243,11.13095411115912,10.547045293371225,12.101495009416036,16.98536136744769
B3_r095_c047.wav,247.60725,47,3.7008,95,7.4803,44.00000000000004,485.30926075081936,1797.7731392312342,301.8651832460733,0.09424118,8.155255e-06,-565.46716,123.43384,91.88665,56.45583,28.941814,13.033646,4.811029,-1.2774847,-7.648,-13.242724,-16.65728,-17.680891,-17.708971,13.09017039970471,25.8150881976505,31.215962399704168,24.2246189363285,15.421214968967307,12.933735353392315,16.297577495968394
B3_r095_c063.wav,640.77136,63,4.9606,95,7.4803,44.00000000000004,705.9636054166391,1627.9785581799035,752.6996073298429,0.06886315,6.133365e-06,-492.33917,171.4835,76.450676,6.4771686,-15.89075,-18.064548,-22.734707,-24.773285,-16.128033,-4.703164,-0.46880865,-1.4735756,-2.5931423,11.921815091627536,25.79276152100147,29.14695701800973,33.177502341382755,26.88935499051709,14.881708746348668,16.379827340984885
B3_r095_c079.wav,1472.3317,79,6.2205,95,7.4803,44.00000000000004,1293.9104470249333,1205.671261527291,1532.470703125,0.16859229,1.15374105e-05,-400.90628,176.89482,-17.527441,-56.17526,1.3012275,21.219149,11.998654,4.7978053,-14.892049,-30.555132,-18.124273,1.0873876,4.710815,11.877577233803612,25.643772053105966,30.128200376346815,39.75475670932817,38.1749780236053,25.356354530006712,16.534322185878327
B3_r095_c095.wav,3192.9617,95,7.4803,95,7.4803,44.00000000000004,2561.5514638181435,1572.937057103999,3256.9535340314137,0.18487014,1.7789369e-05,-350.43027,140.65991,-103.68163,31.1795,61.046967,-22.346066,-25.51643,-1.3193448,9.82544,-14.455725,-24.428345,0.9301967,-2.7893157,12.024061589144084,25.80109767872449,30.346177775771167,30.33445598586217,34.602442225819026,49.759675434930976,24.78854036148645
B3_r095_c111.wav,558.739,111,8.7402,95,7.4803,44.00000000000004,4142.698360010709,3345.766568230794,7148.0712890625,0.058695126,0.00011434893,-302.3817,69.702515,-78.99186,95.43789,-29.044577,9.641429,0.5902283,-22.30612,-0.40404096,-0.06241302,-23.562494,0.43597457,-11.774198,12.075285648079685,25.77617090269653,30.236518633185796,30.688151588135977,31.943617391004775,31.42531655935464,41.97939680605905
B3_r095_c127.wav,3273.4404,127,10.0,95,7.4803,44.00000000000004,5963.282673879898,4876.48610781494,10819.580078125,0.05715738,0.00033259075,-277.50046,28.684942,-33.03901,63.04353,-25.592766,34.796047,-38.044735,8.613841,-9.642963,-13.67123,0.85356456,-19.967587,-5.674333,11.913534861858864,25.68318116307239,30.106126308723276,30.624511732525775,32.36072571029655,30.634624527140648,40.261290759551834
B3_r111_c015.wav,1.1537002,15,1.1811,111,8.7402,44.00000000000004,138.29651670489665,973.4175573409698,111.05202879581152,0.3796875,2.7325389e-06,-479.4519,52.179565,49.060883,46.57967,44.732964,42.60307,40.11799,37.56107,34.924637,32.09545,29.044973,25.931728,23.053179,27.43889634568245,14.97487827342121,12.094355773975323,11.496121616693069,13.500425325695364,13.202457703521306,15.95676440364024
B3_r111_c031.wav,142.13971,31,2.4409,111,8.7402,44.00000000000004,207.56669289411516,868.7966618970512,204.345703125,0.46678033,9.592111e-06,-448.35898,92.10394,83.5835,72.5897,60.624588,48.2578,36.435276,26.304453,18.421343,12.771171,9.113478,6.9911537,5.687018,27.185564570853757,19.547836833299954,14.18454606965876,14.509809622174311,13.425689733196057,13.073330225284693,15.847245514643516
B3_r111_c047.wav,309.3248,47,3.7008,111,8.7402,44.00000000000004,366.8810609108193,786.5588272962713,368.2861328125,0.5067175,9.683139e-06,-384.7355,146.21228,108.39276,64.85773,29.927042,9.099432,-0.5128133,-5.7472014,-11.465756,-17.508707,-20.743757,-19.242659,-14.6364565,13.384060073874002,18.875382843798267,18.169334104459306,17.38560872097404,17.592319945149836,12.910381494116308,15.889111780705434
B3_r111_c063.wav,679.0329,63,4.9606,111,8.7402,44.00000000000004,722.8837580305585,774.1481051045329,740.3564453125,0.5303877,9.559918e-06,-329.57382,187.57227,73.39483,-8.929063,-31.475168,-27.73552,-25.13138,-21.909325,-14.464732,-8.161956,-2.17121,9.626502,21.52947,11.355887155592677,13.905913281789376,25.021478887143484,19.05897778684501,21.935788208957046,19.886893294867473,15.869387351401514
B3_r111_c079.wav,1480.2418,79,6.2205,111,8.7402,44.00000000000004,1488.39858554439,857.9068088454659,1538.330078125,0.5454268,9.405731e-06,-333.31137,123.91459,-34.17555,-50.193054,1.2225667,22.183691,21.98118,9.5440855,-14.064841,-33.209026,-28.768661,5.4188447,26.95398,16.873859440989037,25.648030597065013,30.11703008666181,45.683448107355495,35.33906582222904,29.366025079522686,20.724245901427008
B3_r111_c095.wav,3239.127,95,7.4803,111,8.7402,44.00000000000004,3157.801765278553,1339.5138014171587,3304.19921875,0.5485736,1.0763672e-05,-285.42874,108.684906,-85.7391,21.473604,40.043247,-15.20419,-21.823877,1.8630081,12.3300295,-8.731872,-30.358038,7.992946,13.65577,13.141572367900851,25.996151564655474,23.25202328619403,20.11533536544799,19.93690962308807,42.149016245728546,35.11558493871613
B3_r111_c111.wav,7057.412,111,8.7402,111,8.7402,44.00000000000004,6664.462316825014,2543.573651356129,7128.5400390625,0.531365,2.863809e-05,-271.8192,54.221832,-48.371784,65.111626,-32.168476,8.465608,5.1347857,-19.43007,-4.6734185,9.458491,-33.400036,10.249728,-7.825784,11.752767686855472,25.57673196830324,24.414367938291054,22.540084810526224,19.097557482214523,15.946165844567327,47.15714654180207
B3_r111_c127.wav,10786.874,127,10.0,111,8.7402,44.00000000000004,9988.872681067769,3864.622243703257,10854.4921875,0.50608283,5.273464e-05,-276.17007,11.906632,-8.530239,37.09738,-13.900623,24.115164,-25.233358,-0.06921736,3.12673,-28.634523,19.138317,-36.06914,10.69902,12.40951487480614,25.77798967104849,29.22675701353459,27.474283776661732,26.03605910944925,22.18710068615304,43.28007914134872
B3_r127_c015.wav,0.0,15,1.1811,127,10.0,44.00000000000004,142.26423187962433,907.1742967448295,159.423828125,0.43011427,9.164196e-06,-469.59555,55.274525,51.941174,49.073776,46.771484,44.17922,41.29104,38.396286,35.35742,32.063763,28.632708,25.213636,22.037252,24.280387863689885,14.736328930835546,12.371533123179013,11.794454981142414,13.54199395073808,12.980126981961854,15.04633768353897
B3_r127_c031.wav,143.89514,31,2.4409,127,10.0,33.33333333333333,206.89662486689767,825.2340320480538,201.2939453125,0.48885044,9.383455e-06,-433.85098,101.08372,89.180084,74.193016,58.376225,43.118855,29.982141,20.008024,13.384538,9.635399,7.942669,7.3750005,6.9003205,28.363143088780493,19.48106214856294,16.10148317197584,17.186386595890678,13.361557046556294,12.95215991049478,14.998429208854567
B3_r127_c047.wav,314.83725,47,3.7008,127,10.0,44.00000000000004,376.06574703973484,764.4697859665645,368.0419921875,0.5213502,9.562217e-06,-372.46216,152.4593,102.45408,50.394928,16.384748,3.2457724,0.941214,-2.037204,-9.621303,-17.84218,-21.506445,-19.865492,-16.501833,13.074328018250446,20.355826269682797,16.485617528605715,18.344037154445733,21.88984862978342,12.938443292832924,15.070919323537844
B3_r127_c063.wav,688.2344,63,4.9606,127,10.0,33.33333333333333,746.2137268194092,779.1052863478548,741.455078125,0.54389304,9.85862e-06,-321.97153,177.16054,58.181168,-13.904294,-23.915268,-21.602732,-28.140602,-28.084513,-17.065115,-6.4020424,1.9097947,12.573051,20.638395,8.954646557074309,15.490545676437044,27.40629758767371,21.69387557827152,26.110093314696744,22.829175189389733,16.230594675551227
B3_r127_c079.wav,1496.5494,79,6.2205,127,10.0,44.00000000000004,1542.3481779130532,912.2533691610593,1558.2275390625,0.55671626,1.0151389e-05,-313.23773,131.3235,-38.552963,-49.36769,-3.446832,14.684334,21.746271,10.146133,-13.472946,-27.812286,-21.139284,6.8205566,20.678495,14.815798667632372,25.52359086884493,25.05217853963796,40.67964933590946,31.035496622670575,28.622674983642867,23.01869518030765
B3_r127_c095.wav,3269.5273,95,7.4803,127,10.0,44.00000000000004,3265.439259401142,1443.9433548357429,3331.1767578125,0.5609928,1.1911977e-05,-280.43295,100.1571,-78.56533,24.657347,34.704494,-12.028951,-25.992292,0.66031796,13.140338,-12.807878,-32.34699,9.856777,10.829903,11.103220343114707,23.65537835010298,22.251527528224674,19.368378078381596,21.389379836697785,42.348229195569054,35.61450443108614
B3_r127_c111.wav,7106.1167,111,8.7402,127,10.0,44.00000000000004,6826.07368070462,2540.498768078187,7171.7529296875,0.5442905,1.5139059e-05,-303.7593,25.338835,-40.73485,68.91791,-19.344353,4.9854884,7.204457,-23.043753,-1.2274007,8.392794,-34.53241,11.007909,-10.038889,13.59224158006568,25.676406003759222,30.071154661650706,29.583586958633905,28.996623406269766,25.718626411294156,49.5524646882807
B3_r127_c127.wav,10797.007,127,10.0,127,10.0,44.00000000000004,10155.869691869157,3775.965827033159,10865.6005859375,0.51934475,2.5598643e-05,-296.99875,2.2971723,-4.4133835,41.350327,-9.320858,24.996897,-25.6252,0.6804126,4.959315,-28.465866,21.045012,-36.53949,12.800574,15.627080649770788,25.729602308930463,30.313056135313087,29.961352549148888,30.53816688096295,27.08801086670847,47.38882412063333
B4_r015_c015.wav,544.70074,15,1.1811,15,1.1811,44.00000000000004,8475.293075566457,7497.751213639928,17709.2578125,0.0008475873,0.08678134,-708.5475,24.589727,19.39302,18.500172,12.763989,12.651807,6.100503,7.6759033,3.5604618,5.786734,3.0595117,6.255624,5.6650233,17.870104744152393,7.914688789125785,14.492077060193896,11.68620707072628,13.362329226992943,12.999910055618779,16.32193533206798
B4_r015_c031.wav,464.4993,31,2.4409,15,1.1811,44.00000000000004,6570.849331529529,7492.761189402856,16151.484375,0.0012675608,0.008038348,-693.47034,43.639614,31.31012,22.676357,11.692866,7.816238,-0.13312325,0.20447163,-4.4259477,-2.4274228,-5.55025,-1.606145,0.40779427,17.218605507764245,8.187269905861921,25.991940506176082,15.510002599013722,13.683200335738507,13.020167365645989,16.302394505287772
B4_r015_c047.wav,490.83533,47,3.7008,15,1.1811,44.00000000000004,2049.5945935959207,4652.857570883484,1114.3798828125,0.0108214915,9.549395e-05,-658.3803,75.288666,42.388706,19.355835,0.99468225,-1.8398776,-7.58403,-7.8180594,-13.348577,-12.087626,-15.7244005,-12.056495,-10.238731,16.78071278497797,7.895672498625051,36.148084926981966,27.023366029982203,15.285584601773948,12.99650968797988,16.196935375744506
B4_r015_c063.wav,490.81802,63,4.9606,15,1.1811,44.00000000000004,890.8187918679126,2216.013535645359,585.693359375,0.05912294,1.6009031e-05,-603.62006,110.38851,35.428406,-3.0914288,-8.492419,-9.421004,-16.41897,-16.819857,-17.451712,-17.40907,-21.633894,-19.876366,-18.102457,17.432880855977725,8.481870154305343,41.42979444463158,35.84120602421252,26.21340905613484,15.335509130911431,16.24089583813983
B4_r015_c079.wav,490.9147,79,6.2205,15,1.1811,44.00000000000004,866.8946205415941,1527.0134699410094,1041.1376953125,0.11850214,1.1668122e-05,-514.71075,113.31864,-2.614874,-19.493898,-4.805937,-18.796919,-23.06946,-14.563724,-17.180723,-19.80602,-19.50894,-23.61017,-22.784348,17.81792797327392,10.772287727521507,41.9396563179728,39.73250279433286,35.79677421700571,26.429982168690668,16.860941276338824
B4_r015_c095.wav,490.9943,95,7.4803,15,1.1811,44.00000000000004,1150.843612635868,1514.2107286232422,1955.9326171875,0.14923488,1.270162e-05,-444.53,100.83801,-50.182007,-2.0117104,-10.145158,-27.975641,-10.788928,-22.319788,-17.87791,-14.0915985,-24.142311,-23.013315,-21.360733,17.560463710407387,11.722803716940186,41.82730968625785,39.528465012444656,38.98958331424331,34.478931388289986,24.77448546080713
B4_r015_c111.wav,490.92252,111,8.7402,15,1.1811,44.00000000000004,1739.70781113417,2151.839224742302,2999.6337890625,0.16227467,1.6754702e-05,-372.61655,49.87601,-67.82489,31.654394,-40.443096,-6.361918,-21.517235,-21.265615,-14.337135,-17.72448,-22.527815,-22.770514,-21.140558,18.433045107135992,12.163364937854608,41.71387306458744,39.280518803810786,38.984584393463024,36.871160702149474,33.346487133953445
B4_r015_c127.wav,491.03726,127,10.0,15,1.1811,44.00000000000004,2222.3037731498243,2798.9846620836965,4244.2626953125,0.16508222,3.446206e-05,-335.793,14.172051,-54.806965,31.857157,-45.465473,-0.7616636,-26.09791,-17.233564,-17.16545,-14.538197,-26.074255,-19.13846,-23.788626,17.967136960671294,11.902161380431485,41.71991927078134,39.162616101067194,38.76840840124629,36.779908172325854,35.6910785073593
B4_r031_c015.wav,395.92834,15,1.1811,31,2.4409,44.00000000000004,8284.495010373184,7347.835368080514,17266.0546875,0.000838891,0.09383856,-707.85156,24.997496,20.13032,17.7072,13.661018,12.132416,6.207214,8.961735,1.8408518,6.0771837,2.238654,6.6912255,5.8189907,17.20657071673415,7.98010638593571,14.533356961467495,11.686231873565898,13.82110243332163,13.002235213350973,15.46397337950488
B4_r031_c031.wav,464.84915,31,2.4409,31,2.4409,44.00000000000004,6513.362977038775,7422.7449104733705,15949.5703125,0.0013028183,0.008011988,-693.1704,42.674854,31.769363,22.49938,13.083784,7.943595,-0.47494972,0.953293,-5.442082,-1.2602125,-5.7663684,-0.42783904,0.2211493,17.075279595191436,8.0556058581757,25.835906214249007,15.640869761598573,13.778740135619433,12.989200319413927,16.22878692394814
B4_r031_c047.wav,486.44904,47,3.7008,31,2.4409,44.00000000000004,2057.5746697611735,4675.041914992594,1114.3134715025906,0.010815495,9.5351075e-05,-658.3403,74.914345,42.92321,18.462404,1.8054506,-1.6913142,-8.038252,-7.954696,-14.799192,-11.888416,-15.470803,-10.658396,-10.725512,16.771231139244982,7.871066431682692,35.98452568458183,27.47916917551024,15.345630498625361,12.81484873418504,16.577873977595907
B4_r031_c063.wav,490.7393,63,4.9606,31,2.4409,44.00000000000004,873.2623081563488,2171.4615701065763,560.791015625,0.06283227,1.4708414e-05,-601.5517,109.01984,37.141476,-2.8223217,-8.759418,-10.517061,-17.436018,-18.341011,-18.697996,-17.89002,-21.742792,-19.70363,-18.620514,17.63387431421353,8.5292650605877,40.88677718785883,36.323778938563066,26.7466447963257,15.478754073772661,16.54928310725259
B4_r031_c079.wav,490.9485,79,6.2205,31,2.4409,44.00000000000004,883.927084773312,1541.374387028327,1042.8466796875,0.113893,1.2276382e-05,-517.18866,114.307945,-4.539574,-21.928122,-6.8564706,-20.244436,-23.42665,-14.392245,-17.074907,-19.586283,-19.34809,-23.803345,-22.981407,18.991831625946656,10.891755611637945,41.87882507579088,39.798726405851156,35.335449524961945,26.221677268896382,16.82130763600021
